Country_Name,Country_Region,Bldg_Type,Bldg_Use,Construction_Type,Total_Bldg_Users,Exact_Area_SqMeters,Exact_Storeys,Underground_Storeys,Mass_Wood,Mass_Straw_Hemp,Mass_Fungi,Mass_Brass_Copper,Mass_Earth,Mass_Bamboo,Mass_Glass,Mass_Stone,Mass_Stone_Wool,Mass_Ceramics,Mass_Metals,Mass_Plastics,Mass_Steel_Reinforcement,Mass_EPS_XPS,Mass_Aluminium,Mass_Concrete_Without_Reinforcement,Mass_Other,Mass_Reinforced_Concrete,Mass_Cement_Mortar,Total_Materials_Mass,Primary_Horizontal_Element_Type,Primary_Vertical_Element_Type,Primary_Finishes_Type,Primary_Cladding_Type,Primary_Foundation_Type,Primary_Ground_Floor_Type,Primary_Heating_Type,Primary_Cooling_Type,Primary_Ventilation_Type,Actual_Total_Carbon
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.66666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.46666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73333333333332
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8666666666667
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73333333333335
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06666666666666
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5333333333333
United Kingdom,Europe,,,Renovation,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5333333333333
